,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,new_date,year,date,first_or_second_half_of_year,crime
22750,I182066125,1845,Drug Violation,DRUGS - POSS CLASS D,A1, ,,2018-08-18 22:18:00,2018,8,Saturday,22,Part Two,,,,"(0.00000000, 0.00000000)",08,2018,2018.08,2018.2,weed
23032,I182065804,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14, ,,2018-08-17 18:24:00,2018,8,Friday,18,Part Two,GORDON ST,,,"(0.00000000, 0.00000000)",08,2018,2018.08,2018.2,weed
23214,I182065617,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,312,,2018-08-17 08:15:00,2018,8,Friday,8,Part Two,HOLLANDER ST,42.3156892,-71.08951391,"(42.31568920, -71.08951391)",08,2018,2018.08,2018.2,weed
23240,I182065589,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,312,,2018-08-17 08:14:00,2018,8,Friday,8,Part Two,HOLLANDER ST,42.3156892,-71.08951391,"(42.31568920, -71.08951391)",08,2018,2018.08,2018.2,weed
23307,I182065519,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,26,,2018-08-16 18:14:00,2018,8,Thursday,18,Part Two,CONDOR ST,42.38260122,-71.03930935,"(42.38260122, -71.03930935)",08,2018,2018.08,2018.2,weed
23361,I182065462,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,355,,2018-08-16 17:31:00,2018,8,Thursday,17,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)",08,2018,2018.08,2018.2,weed
23608,I182065208,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,404,,2018-08-15 19:53:00,2018,8,Wednesday,19,Part Two,DORCHESTER AVE,42.27990988,-71.06593996,"(42.27990988, -71.06593996)",08,2018,2018.08,2018.2,weed
24225,I182064553,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,133,,2018-08-13 18:05:00,2018,8,Monday,18,Part Two,DARTMOUTH ST,42.35089055,-71.0777336,"(42.35089055, -71.07773360)",08,2018,2018.08,2018.2,weed
24271,I182064509,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,430,,2018-08-13 16:46:00,2018,8,Monday,16,Part Two,BALSAM ST,42.28710718,-71.08987195,"(42.28710718, -71.08987195)",08,2018,2018.08,2018.2,weed
24421,I182064356,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,175,,2018-08-13 03:40:00,2018,8,Monday,3,Part Two,ATKINSON ST,42.33189752,-71.06908191,"(42.33189752, -71.06908191)",08,2018,2018.08,2018.2,weed
24584,I182064173,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,111,,2018-08-12 12:48:00,2018,8,Sunday,12,Part Two,TEMPLE PL,42.35521429,-71.06206351,"(42.35521429, -71.06206351)",08,2018,2018.08,2018.2,weed
24787,I182063939,1845,Drug Violation,DRUGS - POSS CLASS D,C11,333,,2018-08-11 13:12:00,2018,8,Saturday,13,Part Two,COLUMBIA RD,42.31069804,-71.07119068,"(42.31069804, -71.07119068)",08,2018,2018.08,2018.2,weed
24966,I182063750,1845,Drug Violation,DRUGS - POSS CLASS D,B3,435,,2018-08-10 21:04:00,2018,8,Friday,21,Part Two,DUNBAR AVE,42.28646063,-71.07268587,"(42.28646063, -71.07268587)",08,2018,2018.08,2018.2,weed
25078,I182063622,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3, ,,2018-08-10 14:24:00,2018,8,Friday,14,Part Two,GLENWAY ST,,,"(0.00000000, 0.00000000)",08,2018,2018.08,2018.2,weed
25079,I182063622,1845,Drug Violation,DRUGS - POSS CLASS D,B3, ,,2018-08-10 14:24:00,2018,8,Friday,14,Part Two,GLENWAY ST,,,"(0.00000000, 0.00000000)",08,2018,2018.08,2018.2,weed
25140,I182063554,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,158,,2018-08-10 11:28:00,2018,8,Friday,11,Part Two,AGUADILLA ST,42.34146512,-71.07471414,"(42.34146512, -71.07471414)",08,2018,2018.08,2018.2,weed
25215,I182063475,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,939,,2018-08-10 04:57:00,2018,8,Friday,4,Part Two,FANEUIL ST,42.35555336,-71.15274721,"(42.35555336, -71.15274721)",08,2018,2018.08,2018.2,weed
25342,I182063325,1845,Drug Violation,DRUGS - POSS CLASS D,D14,791,,2018-08-09 17:17:00,2018,8,Thursday,17,Part Two,WASHINGTON ST,42.34266946,-71.14098779,"(42.34266946, -71.14098779)",08,2018,2018.08,2018.2,weed
25691,I182062946,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,186,,2018-08-08 13:43:00,2018,8,Wednesday,13,Part Two,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)",08,2018,2018.08,2018.2,weed
25862,I182062754,1845,Drug Violation,DRUGS - POSS CLASS D,B3,465,,2018-08-07 20:04:00,2018,8,Tuesday,20,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",08,2018,2018.08,2018.2,weed
25863,I182062754,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,465,,2018-08-07 20:04:00,2018,8,Tuesday,20,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",08,2018,2018.08,2018.2,weed
26155,I182062433,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,111,,2018-08-06 19:44:00,2018,8,Monday,19,Part Two,WINTER ST,42.35602373,-71.06177615,"(42.35602373, -71.06177615)",08,2018,2018.08,2018.2,weed
26167,I182062420,1845,Drug Violation,DRUGS - POSS CLASS D,D14,939,,2018-08-06 19:12:00,2018,8,Monday,19,Part Two,N BEACON ST,42.35666076,-71.15104267,"(42.35666076, -71.15104267)",08,2018,2018.08,2018.2,weed
26438,I182062134,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,104,,2018-08-05 22:13:00,2018,8,Sunday,22,Part Two,FRANKLIN ST,42.35572908,-71.05891235,"(42.35572908, -71.05891235)",08,2018,2018.08,2018.2,weed
26740,I182061799,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,311,,2018-08-04 16:35:00,2018,8,Saturday,16,Part Two,WARREN ST,42.31865102,-71.08162344,"(42.31865102, -71.08162344)",08,2018,2018.08,2018.2,weed
26879,I182061652,1845,Drug Violation,DRUGS - POSS CLASS D,A7,27,,2018-08-03 23:39:00,2018,8,Friday,23,Part Two,SUMNER ST,42.36967378,-71.04155054,"(42.36967378, -71.04155054)",08,2018,2018.08,2018.2,weed
26925,I182061601,1845,Drug Violation,DRUGS - POSS CLASS D,, ,,2018-08-03 21:08:00,2018,8,Friday,21,Part Two,COMMERCIAL,-1.0,-1.0,"(-1.00000000, -1.00000000)",08,2018,2018.08,2018.2,weed
26954,I182061570,1845,Drug Violation,DRUGS - POSS CLASS D,D14,802,,2018-08-03 19:47:00,2018,8,Friday,19,Part Two,CAMBRIDGE ST,42.35358174,-71.13733381,"(42.35358174, -71.13733381)",08,2018,2018.08,2018.2,weed
27066,I182061442,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,914,,2018-08-03 13:26:00,2018,8,Friday,13,Part Two,MONSIGNOR DENNIS F O'CALL,42.32476494,-71.05340359,"(42.32476494, -71.05340359)",08,2018,2018.08,2018.2,weed
27268,I182061236,1845,Drug Violation,DRUGS - POSS CLASS D,A1,77,,2018-08-02 17:00:00,2018,8,Thursday,17,Part Two,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)",08,2018,2018.08,2018.2,weed
27614,I182060856,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,119,,2018-08-01 17:36:00,2018,8,Wednesday,17,Part Two,TREMONT ST,42.35517315,-71.06334062,"(42.35517315, -71.06334062)",08,2018,2018.08,2018.2,weed
27616,I182060856,1845,Drug Violation,DRUGS - POSS CLASS D,A1,119,,2018-08-01 17:36:00,2018,8,Wednesday,17,Part Two,TREMONT ST,42.35517315,-71.06334062,"(42.35517315, -71.06334062)",08,2018,2018.08,2018.2,weed
28169,I182060245,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,773,,2018-07-30 17:48:00,2018,7,Monday,17,Part Two,CHESTNUT HILL AVE,42.34082852,-71.15500372,"(42.34082852, -71.15500372)",07,2018,2018.07,2018.2,weed
28191,I182060224,1845,Drug Violation,DRUGS - POSS CLASS D,E18,528,,2018-07-30 16:00:00,2018,7,Monday,16,Part Two,SPRAGUE ST,42.23490232,-71.13791008,"(42.23490232, -71.13791008)",07,2018,2018.07,2018.2,weed
28279,I182060129,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3, ,,2018-07-30 12:59:00,2018,7,Monday,12,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",07,2018,2018.07,2018.2,weed
28951,I182059398,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,311,,2018-07-27 19:27:00,2018,7,Friday,19,Part Two,WOODBINE ST,42.3189792,-71.07964653,"(42.31897920, -71.07964653)",07,2018,2018.07,2018.2,weed
29260,I182059063,1845,Drug Violation,DRUGS - POSS CLASS D,B3, ,,2018-07-26 18:34:00,2018,7,Thursday,18,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",07,2018,2018.07,2018.2,weed
29261,I182059063,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3, ,,2018-07-26 18:34:00,2018,7,Thursday,18,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",07,2018,2018.07,2018.2,weed
29788,I182058510,1845,Drug Violation,DRUGS - POSS CLASS D,A1, ,,2018-07-24 22:10:00,2018,7,Tuesday,22,Part Two,WASHINGTON ST,,,"(0.00000000, 0.00000000)",07,2018,2018.07,2018.2,weed
30196,I182058072,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E18,503,,2018-07-23 16:32:00,2018,7,Monday,16,Part Two,AMERICAN LEGION HWY,42.28446743,-71.11183089,"(42.28446743, -71.11183089)",07,2018,2018.07,2018.2,weed
30197,I182058071,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,796,,2018-07-23 17:09:00,2018,7,Monday,17,Part Two,COMMONWEALTH AVE,42.35073963,-71.13047909,"(42.35073963, -71.13047909)",07,2018,2018.07,2018.2,weed
30911,I182057316,1845,Drug Violation,DRUGS - POSS CLASS D,A1,77,,2018-07-20 21:39:00,2018,7,Friday,21,Part Two,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)",07,2018,2018.07,2018.2,weed
30979,I182057244,1845,Drug Violation,DRUGS - POSS CLASS D,B3, ,,2018-07-20 17:38:00,2018,7,Friday,17,Part Two,MORTON ST,,,"(0.00000000, 0.00000000)",07,2018,2018.07,2018.2,weed
31520,I182056653,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,442,,2018-07-18 19:47:00,2018,7,Wednesday,19,Part Two,TALBOT AVE,42.29344604,-71.08299298,"(42.29344604, -71.08299298)",07,2018,2018.07,2018.2,weed
31540,I182056632,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6, ,,2018-07-18 18:26:00,2018,7,Wednesday,18,Part Two,,,,"(0.00000000, 0.00000000)",07,2018,2018.07,2018.2,weed
31551,I182056624,1845,Drug Violation,DRUGS - POSS CLASS D,E18, ,,2018-07-18 18:42:00,2018,7,Wednesday,18,Part Two,CUMMINS HWY,,,"(0.00000000, 0.00000000)",07,2018,2018.07,2018.2,weed
31563,I182056611,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,167,,2018-07-18 17:58:00,2018,7,Wednesday,17,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",07,2018,2018.07,2018.2,weed
32117,I182056019,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,956,,2018-07-16 17:21:00,2018,7,Monday,17,Part Two,WASHINGTON ST,42.34266946,-71.14098779,"(42.34266946, -71.14098779)",07,2018,2018.07,2018.2,weed
32222,I182055922,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,111,,2018-07-16 11:02:00,2018,7,Monday,11,Part Two,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",07,2018,2018.07,2018.2,weed
32373,I182055756,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A15,59,,2018-07-15 17:10:00,2018,7,Sunday,17,Part Two,MAIN ST,42.37515337,-71.06409893,"(42.37515337, -71.06409893)",07,2018,2018.07,2018.2,weed
32524,I182055595,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,143,,2018-07-15 00:54:00,2018,7,Sunday,0,Part Two,DALTON ST,42.3457782,-71.08429595,"(42.34577820, -71.08429595)",07,2018,2018.07,2018.2,weed
32603,I182055504,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,259,,2018-07-14 17:33:00,2018,7,Saturday,17,Part Two,,42.30545103,-71.08057209,"(42.30545103, -71.08057209)",07,2018,2018.07,2018.2,weed
32889,I182055216,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,465,,2018-07-13 17:17:00,2018,7,Friday,17,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)",07,2018,2018.07,2018.2,weed
32907,I182055198,1845,Drug Violation,DRUGS - POSS CLASS D,E13,304,Y,2018-07-13 14:01:00,2018,7,Friday,14,Part Two,WASHINGTON ST,42.31667114,-71.09743705,"(42.31667114, -71.09743705)",07,2018,2018.07,2018.2,weed
33098,I182054985,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1, ,,2018-07-12 20:36:00,2018,7,Thursday,20,Part Two,SUMMER ST,,,"(0.00000000, 0.00000000)",07,2018,2018.07,2018.2,weed
33136,I182054954,1845,Drug Violation,DRUGS - POSS CLASS D,E18,482,,2018-07-12 18:15:00,2018,7,Thursday,18,Part Two,TOPALIAN ST,42.26559624,-71.09713382,"(42.26559624, -71.09713382)",07,2018,2018.07,2018.2,weed
33137,I182054954,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E18,482,,2018-07-12 18:15:00,2018,7,Thursday,18,Part Two,TOPALIAN ST,42.26559624,-71.09713382,"(42.26559624, -71.09713382)",07,2018,2018.07,2018.2,weed
33153,I182054939,1845,Drug Violation,DRUGS - POSS CLASS D,E18,493,,2018-07-12 17:33:00,2018,7,Thursday,17,Part Two,RIVER ST,42.26194848,-71.10971613,"(42.26194848, -71.10971613)",07,2018,2018.07,2018.2,weed
33805,I182054262,1845,Drug Violation,DRUGS - POSS CLASS D,E18,494,,2018-07-10 15:49:00,2018,7,Tuesday,15,Part Two,CENTRAL AVE,42.26022705,-71.11978897,"(42.26022705, -71.11978897)",07,2018,2018.07,2018.2,weed
33807,I182054262,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E18,494,,2018-07-10 15:49:00,2018,7,Tuesday,15,Part Two,CENTRAL AVE,42.26022705,-71.11978897,"(42.26022705, -71.11978897)",07,2018,2018.07,2018.2,weed
33845,I182054220,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,329,,2018-07-10 12:52:00,2018,7,Tuesday,12,Part Two,BLUE HILL AVE,42.30938437,-71.08262277,"(42.30938437, -71.08262277)",07,2018,2018.07,2018.2,weed
34069,I182053991,1845,Drug Violation,DRUGS - POSS CLASS D,B2,319,,2018-07-09 17:34:00,2018,7,Monday,17,Part Two,MAPLE ST,42.3081556,-71.08626348,"(42.30815560, -71.08626348)",07,2018,2018.07,2018.2,weed
34555,I182053473,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,908,,2018-07-07 18:20:00,2018,7,Saturday,18,Part Two,SHANDON RD,42.29611583,-71.09121958,"(42.29611583, -71.09121958)",07,2018,2018.07,2018.2,weed
34606,I182053420,1845,Drug Violation,DRUGS - POSS CLASS D,A7,29,,2018-07-06 16:10:00,2018,7,Friday,16,Part Two,EVERETT ST,42.36871777,-71.03748712,"(42.36871777, -71.03748712)",07,2018,2018.07,2018.2,weed
35097,I182052891,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,936,,2018-07-05 18:22:00,2018,7,Thursday,18,Part Two,B ST,42.3388651,-71.05620496,"(42.33886510, -71.05620496)",07,2018,2018.07,2018.2,weed
35107,I182052882,1807,Drug Violation,DRUGS - CLASS D TRAFFICKING OVER 50 GRAMS,E18, ,,2018-07-05 14:52:00,2018,7,Thursday,14,Part Two,,,,"(0.00000000, 0.00000000)",07,2018,2018.07,2018.2,weed
35157,I182052830,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,462,,2018-07-05 15:32:00,2018,7,Thursday,15,Part Two,BOWDOIN ST,42.3034337,-71.07154531,"(42.30343370, -71.07154531)",07,2018,2018.07,2018.2,weed
35521,I182052457,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,237,,2018-07-04 11:48:00,2018,7,Wednesday,11,Part Two,BELDEN ST,42.31930215,-71.06494649,"(42.31930215, -71.06494649)",07,2018,2018.07,2018.2,weed
35648,I182052311,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,149,,2018-07-03 20:27:00,2018,7,Tuesday,20,Part Two,COLUMBUS AVE,42.34484,-71.076517,"(42.34484000, -71.07651700)",07,2018,2018.07,2018.2,weed
35870,I182052093,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,351,,2018-07-03 01:29:00,2018,7,Tuesday,1,Part Two,LINCOLN ST,42.29979065,-71.05954439,"(42.29979065, -71.05954439)",07,2018,2018.07,2018.2,weed
35879,I182052090,1845,Drug Violation,DRUGS - POSS CLASS D,A1,119,,2018-07-03 00:17:00,2018,7,Tuesday,0,Part Two,TREMONT ST,42.35540738,-71.06312433,"(42.35540738, -71.06312433)",07,2018,2018.07,2018.2,weed
36065,I182051890,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,171,,2018-07-02 10:29:00,2018,7,Monday,10,Part Two,HARRISON AVE,42.33511904,-71.0749171,"(42.33511904, -71.07491710)",07,2018,2018.07,2018.2,weed
36147,I182051810,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,939,,2018-07-02 07:55:00,2018,7,Monday,7,Part Two,FANEUIL ST,42.35555336,-71.15274721,"(42.35555336, -71.15274721)",07,2018,2018.07,2018.2,weed
36232,I182051713,1845,Drug Violation,DRUGS - POSS CLASS D,B3,466,,2018-07-01 19:44:00,2018,7,Sunday,19,Part Two,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)",07,2018,2018.07,2018.2,weed
36746,I182051155,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,824,,2018-06-29 20:35:00,2018,6,Friday,20,Part Two,LEXINGTON ST,42.37946999,-71.03278714,"(42.37946999, -71.03278714)",06,2018,2018.06,2018.1,weed
36747,I182051155,1845,Drug Violation,DRUGS - POSS CLASS D,A7,824,,2018-06-29 20:35:00,2018,6,Friday,20,Part Two,LEXINGTON ST,42.37946999,-71.03278714,"(42.37946999, -71.03278714)",06,2018,2018.06,2018.1,weed
36752,I182051148,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3, ,,2018-06-29 20:00:00,2018,6,Friday,20,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",06,2018,2018.06,2018.1,weed
37371,I182050512,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2, ,,2018-06-27 19:05:00,2018,6,Wednesday,19,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",06,2018,2018.06,2018.1,weed
37392,I182050496,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A15,900,,2018-06-27 17:45:00,2018,6,Wednesday,17,Part Two,DECATUR ST,42.37789371,-71.0542737,"(42.37789371, -71.05427370)",06,2018,2018.06,2018.1,weed
37811,I182050063,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2, ,,2018-06-26 14:14:00,2018,6,Tuesday,14,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",06,2018,2018.06,2018.1,weed
37845,I182050034,1845,Drug Violation,DRUGS - POSS CLASS D,C6,178,,2018-06-26 14:07:00,2018,6,Tuesday,14,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)",06,2018,2018.06,2018.1,weed
38065,I182049797,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,759,,2018-06-25 18:56:00,2018,6,Monday,18,Part Two,HARDWICK ST,42.35484754,-71.16657919,"(42.35484754, -71.16657919)",06,2018,2018.06,2018.1,weed
38111,I182049747,1845,Drug Violation,DRUGS - POSS CLASS D,C6,194,,2018-06-25 16:09:00,2018,6,Monday,16,Part Two,DORCHESTER AVE,42.33014012,-71.05695787,"(42.33014012, -71.05695787)",06,2018,2018.06,2018.1,weed
38112,I182049747,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,194,,2018-06-25 16:09:00,2018,6,Monday,16,Part Two,DORCHESTER AVE,42.33014012,-71.05695787,"(42.33014012, -71.05695787)",06,2018,2018.06,2018.1,weed
38379,I182049461,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,, ,,2018-06-24 18:28:00,2018,6,Sunday,18,Part Two,,42.3001791,-71.10571728,"(42.30017910, -71.10571728)",06,2018,2018.06,2018.1,weed
38685,I182049128,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,318,,2018-06-23 13:35:00,2018,6,Saturday,13,Part Two,SEAVER ST,42.30878855,-71.09055618,"(42.30878855, -71.09055618)",06,2018,2018.06,2018.1,weed
38896,I182048907,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,117,,2018-06-22 20:00:00,2018,6,Friday,20,Part Two,WASHINGTON ST,42.35213476,-71.06266757,"(42.35213476, -71.06266757)",06,2018,2018.06,2018.1,weed
38978,I182048823,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,282,,2018-06-22 15:56:00,2018,6,Friday,15,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",06,2018,2018.06,2018.1,weed
38980,I182048820,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,281,,2018-06-22 11:53:00,2018,6,Friday,11,Part Two,WINTHROP ST,42.32647732,-71.08261472,"(42.32647732, -71.08261472)",06,2018,2018.06,2018.1,weed
39498,I182048273,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,469,,2018-06-20 18:11:00,2018,6,Wednesday,18,Part Two,WALK HILL ST,42.27791465,-71.09452937,"(42.27791465, -71.09452937)",06,2018,2018.06,2018.1,weed
39901,I182047850,1845,Drug Violation,DRUGS - POSS CLASS D,E18,492,,2018-06-19 01:00:00,2018,6,Tuesday,1,Part Two,METROPOLITAN AVE,42.26511445,-71.11805743,"(42.26511445, -71.11805743)",06,2018,2018.06,2018.1,weed
40097,I182047612,1845,Drug Violation,DRUGS - POSS CLASS D,D14,784,,2018-06-18 19:27:00,2018,6,Monday,19,Part Two,FIDELIS WAY,42.34541396,-71.14555529,"(42.34541396, -71.14555529)",06,2018,2018.06,2018.1,weed
41098,I182046568,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1, ,,2018-06-15 12:37:00,2018,6,Friday,12,Part Two,TEMPLE PL,,,"(0.00000000, 0.00000000)",06,2018,2018.06,2018.1,weed
41320,I182046335,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,313,,2018-06-14 16:56:00,2018,6,Thursday,16,Part Two,DECKARD ST,42.3158774,-71.08510889,"(42.31587740, -71.08510889)",06,2018,2018.06,2018.1,weed
41641,I182046003,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7, ,,2018-06-13 18:15:00,2018,6,Wednesday,18,Part Two,BENNINGTON ST,,,"(0.00000000, 0.00000000)",06,2018,2018.06,2018.1,weed
41642,I182046003,1845,Drug Violation,DRUGS - POSS CLASS D,A7, ,,2018-06-13 18:15:00,2018,6,Wednesday,18,Part Two,BENNINGTON ST,,,"(0.00000000, 0.00000000)",06,2018,2018.06,2018.1,weed
41667,I182045977,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E5,552,,2018-06-13 16:33:00,2018,6,Wednesday,16,Part Two,DENTON TER,42.28023006,-71.13314261,"(42.28023006, -71.13314261)",06,2018,2018.06,2018.1,weed
42041,I182045585,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A15,43,,2018-06-12 14:31:00,2018,6,Tuesday,14,Part Two,MEDFORD ST,42.37967066,-71.05894591,"(42.37967066, -71.05894591)",06,2018,2018.06,2018.1,weed
42042,I182045585,1845,Drug Violation,DRUGS - POSS CLASS D,A15,43,,2018-06-12 14:31:00,2018,6,Tuesday,14,Part Two,MEDFORD ST,42.37967066,-71.05894591,"(42.37967066, -71.05894591)",06,2018,2018.06,2018.1,weed
42245,I182045360,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,11,,2018-06-11 19:03:00,2018,6,Monday,19,Part Two,CHELSEA ST,42.38391569,-71.02266216,"(42.38391569, -71.02266216)",06,2018,2018.06,2018.1,weed
43826,I182043713,1845,Drug Violation,DRUGS - POSS CLASS D,C11,461,,2018-06-06 13:48:00,2018,6,Wednesday,13,Part Two,NORWELL ST,42.30209842,-71.07758769,"(42.30209842, -71.07758769)",06,2018,2018.06,2018.1,weed
43827,I182043713,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,461,,2018-06-06 13:48:00,2018,6,Wednesday,13,Part Two,NORWELL ST,42.30209842,-71.07758769,"(42.30209842, -71.07758769)",06,2018,2018.06,2018.1,weed
